Sorisha bharta,5,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,1
Dhonepata bharta,5,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,1
Sim bharta,5,0,10,0,125,0,0,15,0,0,0,0,0,0,0,0,1
Masoor dal,5,0,4.2,0,20,0,0,30,0,0,0,0,0,0,0,0,1
Choshir payesh,6,750,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0
Protein Salad,4,0,1.05,0,450,0,0,4.2,0,0,0,0,0,0,0,0,1
Salad,3,0,2.1,0,450,0,0,0,0,0,0,0,0,0,0,0,1
Fruit salad,5,114,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0
Fruit salad,5,114,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0
Fruit salad,5,95,0,0,0,0,0,0,0,360,0,0,0,0,0,0,1
Fruit salad,5,95,0,0,0,0,0,0,0,325,0,0,0,0,0,0,1
Fruit salad,5,92,0,0,0,0,0,0,0,260,0,0,0,0,0,0,1
Fruit salad,4,90,0,0,0,0,0,0,0,195,0,0,0,0,0,0,1
Fruit salad,4,92,0,0,0,0,0,0,0,210,0,0,0,0,0,0,1
Lemonade,1,0,2,0,0,6,0,0,0,15,0,0,0,0,0,0,1
French Fries,3,15,1.2,700,0,0,0,250,0,0,0,0,0,0,0,0,0
French Fries,3,0,1.2,300,0,0,0,250,0,0,0,0,0,0,0,0,1
French Fries,3,15,1.2,1000,0,0,0,250,0,0,0,0,0,0,0,0,0
Pancake,3,175,1,0,0,250,0,60,0,0,2,0,0,500,0,0,0
Pancake,3,175,1,0,0,250,0,60,0,4.2,2,0,0,500,0,0,0
Machher Teler Bora,1,0,4,0,0,0,0,100,0,0,0,0,0,65,0,0,0
Choshir Payesh,6,750,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0
Moog Puli,1,5,2,0,0,100,0,0,0,100,0,0,0,50,0,0,0
Moolor Ghonto,4,4.2,8,100,60,14,0,30,0,15,0,0,0,0,500,0,1
Tandoori Pomfret,8,20,10,0,0,0,0,20,0,10,2,0,0,0,0,0,1
Pressure-cooker Mutton Curry,6,80,10,350,44,0,0,25,0,0,0,1000,0,0,0,0,1
Paat shaak bhaja,4,0,0,40,140,3,0,0,0,0,0,0,0,0,0,0,1
Murgir Lal Jhol,5,25,16,0,2,8,800,30,0,0,0,0,0,0,0,0,1
Machher matha diye moog dal,5,0,0,150,0,0,0,0,0,0,0,0,0,0,750,0,1
Popcorn,2,0,2,0,0,0,0,50,0,0,0,0,0,250,0,0,1
Lazy Oats,1,10,0,0,0,3,0,5,0,150,0,0,0,0,0,0,1
Lazy Oats,1,10,0,0,0,3,0,0,0,150,0,0,0,0,0,0,1
Ruti,5,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1
Ruti,5,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0
Ruti,8,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0
Paratha,8,0,0,0,0,0,0,150,0,0,0,0,0,200,0,0,0
Paratha,8,0,0,0,0,0,0,100,0,0,0,0,0,200,0,0,1
Egg Mayo Sandwich,2,50,0,0,0,0,0,0,0,0,1,0,0,30,0,0,1
Egg Mayo Sandwich,2,100,0,0,0,0,0,0,0,0,4,0,0,60,0,0,0
Egg Mayo Sandwich,2,60,0,0,0,0,0,0,0,0,2,0,0,50,0,0,1
Piyaji,4,0,0,0,0,0,0,300,0,0,2,0,0,200,0,0,0
Cucumber lime,1,0,0,0,0,10,0,0,0,100,0,0,0,0,0,0,1
Ahker shorgot,1,0,0,0,0,50,0,0,0,100,0,0,0,0,0,0,0
Easy mac & cheese,1,100,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0
Easy mac & cheese,1,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1
Mozzarella Sticks,2,200,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
Mozzarella Sticks,2,100,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1
Bbq chicken nachos,3,0,0,0,0,0,300,200,0,0,0,0,0,100,0,0,1
Bbq chicken nachos,3,0,0,0,0,0,700,300,0,0,0,0,0,150,0,0,0
Bbq chicken nachos,3,0,0,0,0,0,500,300,0,0,0,0,0,150,0,0,0
Bbq chicken nachos,3,250,3,0,45,0,250,200,0,10,0,0,0,100,0,0,1
Pico de gallo,2,0,3,0,45,0,0,0,0,50,0,0,0,0,0,0,1
Pico de gallo,2,0,3,0,45,0,0,0,0,70,0,0,0,0,0,0,1
Crispy bread,4,0,0,0,40,0,0,20,0,0,0,0,0,65,0,0,1
Crispy bread,2,0,0,0,20,0,0,20,0,0,0,0,0,65,0,0,0
Crispy bread,4,0,0,0,30,0,0,20,0,0,0,0,0,65,0,0,1
Milk tea,2,250,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
Rong tea,2,0,0,0,1,10,0,0,0,2,0,0,0,0,0,0,1
Lassi,2,375,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
Lassi,2,375,0,0,,45,0,0,0,450,0,0,0,0,0,0,1
Strawberry lassi,2,375,0,0,0,30,0,0,0,950,0,0,0,0,0,0,1
Mango lassi,2,425,0,0,,30,0,0,0,450,0,0,0,0,0,0,1
Thai soup,2,0,6.6,0,575,30,125,0,0,30,3,0,0,0,125,0,1
Thai soup,2,0,6.6,0,375,30,125,0,0,30,3,0,0,0,125,0,1
Thai soup,2,0,6.6,0,0,30,125,0,0,30,3,0,0,0,125,0,1
Shrimp Thai soup,2,10,15,0,40,0,120,25,0,0,0,0,0,50,200,0,0
Shrimp Thai soup,4,10,15,0,30,0,120,15,0,0,0,0,0,100,100,0,1
Shrimp Thai soup,3,10,15,0,20,0,120,15,0,0,0,0,0,100,100,0,1
Shrimp Thai soup,3,15,20,0,20,0,120,30,0,0,0,0,0,140,150,0,0
Shrimp Thai soup,2,0,8,0,20,0,50,8,0,0,0,0,0,100,50,0,1
Shrimp Thai soup,5,0,20,0,100,0,100,20,0,0,0,0,0,150,300,0,1
Easy thai soup,2,0,3,0,15,10,0,5,0,50,1,0,0,50,0,0,1
Easy thai soup,2,10,4,0,0,15,0,10,0,30,2,0,0,100,0,0,0
Muri makha,2,0,1.5,10,0,0,0,5,0,0,0,0,10,0,0,0,0
Muri makha,2,0,2.5,0,10,0,0,3,0,0,0,0,0,0,0,0,1
Muri Bhaja,2,0,0,0,0,6.5,0,15,0,0,0,0,0,0,0,0,0
Muri Bhaja,2,0,0,0,0,6.5,0,8,0,0,0,0,0,0,0,0,1
Simple sandwich,2,0,2,0,0,0,0,0,0,0,1,0,0,50,0,0,1
Sandwich,2,3,2,0,50,0,0,5,0,0,1,0,0,50,0,0,1
Sandwich,2,10,3,0,10,0,100,20,0,0,2,0,0,50,0,0,0
Sandwich,2,0,3,0,40,0,0,15,100,0,2,0,0,50,0,0,1
Sandwich,4,10,5,0,20,0,200,25,0,0,4,0,0,70,0,0,0
Sandwich,4,0,5,0,50,0,200,25,0,10,3,0,0,70,0,0,1
Instant noodles,2,0,2,0,100,0,0,0,0,0,1,0,0,0,0,0,1
Noodles,2,0,0,0,0,3,0,7.5,0,0,0,0,0,0,0,0,1
Chocolate cake,5,100,5,0,0,40,0,50,0,0,4,0,0,0,0,0,0
Strawberry sorbet,3,0,0,0,0,65,0,0,0,450,0,0,0,0,0,0,1
Low carb pasta,1,250,5,0,0,0,0,0,0,0,1,0,0,600,650,0,0
Low carb pasta,3,250,5,0,100,0,0,0,0,0,1,0,0,300,650,0,1
Low carb pasta,2,250,5,0,0,0,0,0,0,0,3,0,0,600,0,0,0
Flat bread,2,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,1
Garlic bread,2,255,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
Garlic bread,2,250,0,0,0,0,0,5,0,0,0,0,0,250,0,0,1
Garlic bread,2,255,0,0,0,0,0,0,0,0,0,0,0,250,0,0,1
Garlic bread,2,250,0,0,0,0,0,5,0,0,0,0,0,250,0,0,1
Chocolate souffle,2,0,0,0,0,125,0,0,0,0,2,0,0,0,0,0,0
Pizza,2,500,0,0,50,0,65,2,20,0,0,50,0,500,0,0,0
Bagels,2,250,2,0,0,0,0,0,0,0,1,0,0,335,0,0,0
Pretzels,3,250,2,0,0,0,0,0,0,0,1,0,0,335,0,0,1
Garlic knots,4,250,2,0,0,0,0,65,0,0,0,0,0,335,0,0,1
Garlic knots,4,250,2,0,1,0,0,65,0,0,0,0,0,335,0,0,1
Banana milkshake,1,100,1,0,0,15,0,0,0,20,0,0,0,0,0,0,1
Banana milkshake,1,100,1,0,0,3,0,0,0,20,0,0,0,0,0,0,1
Banana milkshake,1,100,1,0,0,55,0,0,0,20,0,0,0,0,0,0,0
Poach egg,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1
Poach egg,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Tomato soup,1,30,2.1,0,1250,15,0,30,0,0,0,0,0,0,0,0,1
Tomato soup,2,60,4.2,0,2500,30,0,60,0,0,0,0,0,0,0,0,1
Tomato soup,3,15,6.3,0,3750,45,0,90,0,0,0,0,0,0,0,0,1
Laal shaak,4,250,2.1,0,200,2.1,0,8.4,0,0,0,0,0,0,0,0,0
Laal shaak,2,375,2.1,0,200,0,0,8.4,0,0,0,0,0,0,0,0,1
